,date,sym,volume,volume_prev_5d_avg
144203,2019-03-07,601166.SH,143321757.0,173221287.2
147660,2019-03-08,601166.SH,178206769.0,180808705.4
151118,2019-03-11,601166.SH,96863091.0,166964183.2
154576,2019-03-12,601166.SH,98935477.0,133662080.6
158034,2019-03-13,601166.SH,108162645.0,127652378.6
161493,2019-03-14,601166.SH,89067197.0,125097947.8
164953,2019-03-15,601166.SH,82399249.0,114247035.8
168413,2019-03-18,601166.SH,97203384.0,95085531.8
171874,2019-03-19,601166.SH,82350692.0,95153590.4
175335,2019-03-20,601166.SH,69578129.0,91836633.4
178796,2019-03-21,601166.SH,79458137.0,84119730.2
182258,2019-03-22,601166.SH,76291629.0,82197918.2
185721,2019-03-25,601166.SH,92343442.0,80976394.2
189185,2019-03-26,601166.SH,59241241.0,80004405.8
192650,2019-03-27,601166.SH,67296292.0,75382515.6
196116,2019-03-28,601166.SH,54008961.0,74926148.2
199583,2019-03-29,601166.SH,131055151.0,69836313.0
203050,2019-04-01,601166.SH,164641483.0,80789017.4
206517,2019-04-02,601166.SH,107064229.0,95248625.6
209985,2019-04-03,601166.SH,95219248.0,104813223.2
213453,2019-04-04,601166.SH,108948746.0,110397814.4
216921,2019-04-08,601166.SH,168973373.0,121385771.4
220389,2019-04-09,601166.SH,99827269.0,128969415.8
223857,2019-04-10,601166.SH,102171929.0,116006573.0
227325,2019-04-11,601166.SH,80489010.0,115028113.0
230794,2019-04-12,601166.SH,42026042.0,112082065.4
234264,2019-04-15,601166.SH,183823239.0,98697524.6
237735,2019-04-16,601166.SH,314439886.0,101667497.8
241207,2019-04-17,601166.SH,154095230.0,144590021.2
244679,2019-04-18,601166.SH,71188912.0,154974681.4
248152,2019-04-19,601166.SH,102962499.0,153114661.8
251626,2019-04-22,601166.SH,158855209.0,165301953.2
255100,2019-04-23,601166.SH,81859819.0,160308347.2
258574,2019-04-24,601166.SH,90899002.0,113792333.8
262049,2019-04-25,601166.SH,72735667.0,101153088.2
265525,2019-04-26,601166.SH,79857238.0,101462439.2
269001,2019-04-29,601166.SH,86413556.0,96841387.0
272478,2019-04-30,601166.SH,151150034.0,82353056.4
6292,2019-01-03,601186.SH,58026524.0,59802405.00000001
9727,2019-01-04,601186.SH,87883283.0,58914464.5
13162,2019-01-07,601186.SH,104022912.0,68570737.33333333
16598,2019-01-08,601186.SH,56667363.0,77433781.0
20035,2019-01-09,601186.SH,100819962.0,73280497.4
23472,2019-01-10,601186.SH,74115548.0,81484008.8
26909,2019-01-11,601186.SH,56313896.0,84701813.6
30347,2019-01-14,601186.SH,45495727.0,78387936.2
33785,2019-01-15,601186.SH,72956880.0,66682499.2
37224,2019-01-16,601186.SH,50085431.0,69940402.6
40665,2019-01-17,601186.SH,49140086.0,59793496.4
44107,2019-01-18,601186.SH,69038504.0,54798404.0
47550,2019-01-21,601186.SH,66632357.99999999,57343325.6
50994,2019-01-22,601186.SH,77124774.0,61570651.8
54439,2019-01-23,601186.SH,85001548.0,62404230.6
57885,2019-01-24,601186.SH,146015572.0,69387454.0
61332,2019-01-25,601186.SH,71138034.0,88762551.2
64780,2019-01-28,601186.SH,63463961.0,89182457.2
68229,2019-01-29,601186.SH,46604307.0,88548777.8
71678,2019-01-30,601186.SH,34498169.0,82444684.4
75128,2019-01-31,601186.SH,48029070.0,72344008.6
78579,2019-02-01,601186.SH,56953226.0,52746708.2
82030,2019-02-11,601186.SH,75169295.0,49909746.6
85481,2019-02-12,601186.SH,84657787.0,52250813.4
88932,2019-02-13,601186.SH,110083957.0,59861509.4
92383,2019-02-14,601186.SH,65456147.0,74978667.0
95834,2019-02-15,601186.SH,65578532.99999999,78464082.4
99287,2019-02-18,601186.SH,100100309.0,80189143.8
102740,2019-02-19,601186.SH,92870071.0,85175346.6
106193,2019-02-20,601186.SH,59324762.0,86817803.4
109646,2019-02-21,601186.SH,98025952.0,76665964.4
113100,2019-02-22,601186.SH,100275776.0,83179925.4
116555,2019-02-25,601186.SH,226788867.0,90119374.0
120011,2019-02-26,601186.SH,263134165.0,115457085.6
123467,2019-02-27,601186.SH,158354500.0,149509904.4
126923,2019-02-28,601186.SH,87182387.0,169315852.0
130380,2019-03-01,601186.SH,109812783.0,167147139.0
133837,2019-03-04,601186.SH,216630262.0,169054540.4
137294,2019-03-05,601186.SH,158515907.0,167022819.4
140751,2019-03-06,601186.SH,192287335.0,146099167.8
144208,2019-03-07,601186.SH,160860833.0,152885734.8
147665,2019-03-08,601186.SH,158278409.0,167621424.0
151123,2019-03-11,601186.SH,117996147.0,177314549.2
154581,2019-03-12,601186.SH,125213347.0,157587726.2
158039,2019-03-13,601186.SH,108942126.0,150927214.2
161498,2019-03-14,601186.SH,74737476.0,134258172.4
164958,2019-03-15,601186.SH,100328867.0,117033501.0
168418,2019-03-18,601186.SH,270655783.0,105443592.6
171879,2019-03-19,601186.SH,167849202.0,135975519.8
175340,2019-03-20,601186.SH,115414456.0,144502690.8
178801,2019-03-21,601186.SH,108595334.0,145797156.8
182263,2019-03-22,601186.SH,86913388.0,152568728.4
185726,2019-03-25,601186.SH,112393767.0,149885632.6
189190,2019-03-26,601186.SH,82577241.0,118233229.4
192655,2019-03-27,601186.SH,59476835.0,101178837.2
196121,2019-03-28,601186.SH,55969759.0,89991313.0
199588,2019-03-29,601186.SH,124545564.0,79466198.0
203055,2019-04-01,601186.SH,202353644.0,86992633.2
206522,2019-04-02,601186.SH,133244590.0,104984608.6
209990,2019-04-03,601186.SH,305779216.0,115118078.4
213458,2019-04-04,601186.SH,268664212.0,164378554.6
216926,2019-04-08,601186.SH,240337092.0,206917445.2
220394,2019-04-09,601186.SH,189638130.0,230075750.8
223862,2019-04-10,601186.SH,139158718.0,227532648.0
227330,2019-04-11,601186.SH,134131938.0,228715473.6
230799,2019-04-12,601186.SH,116158774.0,194386018.0
234269,2019-04-15,601186.SH,152382608.0,163884930.4
237740,2019-04-16,601186.SH,121737382.0,146294033.6
241212,2019-04-17,601186.SH,105226136.0,132713884.0
244684,2019-04-18,601186.SH,89268268.0,125927367.6
248157,2019-04-19,601186.SH,136640031.0,116954633.6
251631,2019-04-22,601186.SH,190963835.0,121050885.0
255105,2019-04-23,601186.SH,133012713.0,128767130.4
258579,2019-04-24,601186.SH,72145246.0,131022196.6
262054,2019-04-25,601186.SH,112515426.0,124406018.6
265530,2019-04-26,601186.SH,114723588.0,129055450.2
269006,2019-04-29,601186.SH,81614373.0,124672161.6
272483,2019-04-30,601186.SH,53240293.99999999,102802269.2
6298,2019-01-03,601211.SH,26998359.000000004,16789064.0
9733,2019-01-04,601211.SH,47892194.0,21893711.5
13168,2019-01-07,601211.SH,33287990.000000004,30559872.333333332
16604,2019-01-08,601211.SH,21343773.0,31241901.75
20041,2019-01-09,601211.SH,28261426.0,29262276.0
23478,2019-01-10,601211.SH,24366552.0,31556748.4
26915,2019-01-11,601211.SH,18621870.0,31030387.0
30353,2019-01-14,601211.SH,19741432.0,25176322.2
33791,2019-01-15,601211.SH,28790221.000000004,22467010.6
37230,2019-01-16,601211.SH,19721695.0,23956300.2
40671,2019-01-17,601211.SH,19956234.0,22248354.0
44113,2019-01-18,601211.SH,24179026.0,21366290.4
47556,2019-01-21,601211.SH,32811684.000000004,22477721.6
51000,2019-01-22,601211.SH,22892719.0,25091772.000000004
54445,2019-01-23,601211.SH,17166925.0,23912271.6
57891,2019-01-24,601211.SH,28568330.0,23401317.6
61338,2019-01-25,601211.SH,32465947.0,25123736.8
64786,2019-01-28,601211.SH,30247010.0,26781121.0
68235,2019-01-29,601211.SH,17421821.0,26268186.2
71684,2019-01-30,601211.SH,11972076.0,25174006.6
75134,2019-01-31,601211.SH,28856619.0,24135036.8
78585,2019-02-01,601211.SH,29954045.0,24192694.6
82036,2019-02-11,601211.SH,33353116.0,23690314.2
85487,2019-02-12,601211.SH,35261481.0,24311535.4
88938,2019-02-13,601211.SH,42479640.0,27879467.4
92389,2019-02-14,601211.SH,27455038.0,33980980.2
95840,2019-02-15,601211.SH,26341791.0,33700664.0
99293,2019-02-18,601211.SH,39796811.0,32978213.2
102746,2019-02-19,601211.SH,40497804.0,34266952.2
106199,2019-02-20,601211.SH,28820501.0,35314216.8
109652,2019-02-21,601211.SH,51402958.0,32582389.0
113106,2019-02-22,601211.SH,87372849.0,37371973.0
116561,2019-02-25,601211.SH,204983196.0,49578184.6
120017,2019-02-26,601211.SH,157402936.0,82615461.6
123473,2019-02-27,601211.SH,122334087.0,105996488.0
126929,2019-02-28,601211.SH,65048279.0,124699205.2
130386,2019-03-01,601211.SH,77983063.0,127428269.4
133843,2019-03-04,601211.SH,113368337.0,125550312.2
137300,2019-03-05,601211.SH,53542239.0,107227340.4
140757,2019-03-06,601211.SH,104222648.0,86455201.0
144214,2019-03-07,601211.SH,178292035.0,82832913.2
147671,2019-03-08,601211.SH,143373002.0,105481664.4
151129,2019-03-11,601211.SH,93244437.0,118559652.2
154587,2019-03-12,601211.SH,97349910.0,114534872.2
158045,2019-03-13,601211.SH,89848258.0,123296406.4
161504,2019-03-14,601211.SH,87044171.0,120421528.4
164964,2019-03-15,601211.SH,77315320.0,102171955.6
168424,2019-03-18,601211.SH,63558571.0,88960419.2
171885,2019-03-19,601211.SH,40843126.0,83023246.0
175346,2019-03-20,601211.SH,56124835.0,71721889.2
178807,2019-03-21,601211.SH,78053652.0,64977204.6
182269,2019-03-22,601211.SH,48070459.0,63179100.8
185732,2019-03-25,601211.SH,57417859.0,57330128.6
189196,2019-03-26,601211.SH,44525891.0,56101986.2
192661,2019-03-27,601211.SH,40163537.0,56838539.2
196127,2019-03-28,601211.SH,34686286.0,53646279.6
199594,2019-03-29,601211.SH,98717895.0,44972806.4
203061,2019-04-01,601211.SH,81564904.0,55102293.6
206528,2019-04-02,601211.SH,51216656.0,59931702.6
209996,2019-04-03,601211.SH,78986853.0,61269855.6
213464,2019-04-04,601211.SH,72429424.0,69034518.8
216932,2019-04-08,601211.SH,70855930.0,76583146.4
220400,2019-04-09,601211.SH,51268317.0,71010753.4
223868,2019-04-10,601211.SH,64812888.0,64951436.0
227336,2019-04-11,601211.SH,43332732.0,67670682.4
230805,2019-04-12,601211.SH,32118438.0,60539858.2
234275,2019-04-15,601211.SH,44072558.0,52477661.0
237746,2019-04-16,601211.SH,49879408.0,47120986.6
241218,2019-04-17,601211.SH,29423229.0,46843204.8
244690,2019-04-18,601211.SH,21865898.0,39765273.0
248163,2019-04-19,601211.SH,26356630.0,35471906.2
251637,2019-04-22,601211.SH,39921787.0,34319544.6
255111,2019-04-23,601211.SH,31319542.0,33489390.4
258585,2019-04-24,601211.SH,24281788.0,29777417.2
262060,2019-04-25,601211.SH,34023217.0,28749129.0
265536,2019-04-26,601211.SH,38091431.0,31180592.8
269012,2019-04-29,601211.SH,39915460.0,33527553.0
272489,2019-04-30,601211.SH,27237382.0,33526287.6
6310,2019-01-03,601288.SH,147048862.0,198899698.0
9745,2019-01-04,601288.SH,204976550.0,172974280.0
13180,2019-01-07,601288.SH,226877469.0,183641703.33333334
16616,2019-01-08,601288.SH,195106588.0,194450644.75
20053,2019-01-09,601288.SH,289708174.0,194581833.4
23490,2019-01-10,601288.SH,273770773.0,212743528.6
26927,2019-01-11,601288.SH,206216594.0,238087910.8
30365,2019-01-14,601288.SH,165913296.0,238335919.6
33803,2019-01-15,601288.SH,173063112.0,226143085.0
37242,2019-01-16,601288.SH,148983626.0,221734389.8
40683,2019-01-17,601288.SH,249369770.00000003,193589480.2
44125,2019-01-18,601288.SH,353170342.0,188709279.6
47568,2019-01-21,601288.SH,291304550.0,218100029.2
51012,2019-01-22,601288.SH,136111972.0,243178280.0
54457,2019-01-23,601288.SH,165453400.0,235788052.0
57903,2019-01-24,601288.SH,155817732.0,239082006.8
61350,2019-01-25,601288.SH,276101150.0,220371599.2
64798,2019-01-28,601288.SH,220707245.00000003,204957760.8
68247,2019-01-29,601288.SH,165201103.0,190838299.8
71696,2019-01-30,601288.SH,159900539.0,196656126.0
75146,2019-01-31,601288.SH,251356505.0,195545553.8
78597,2019-02-01,601288.SH,176772422.0,214653308.4
82048,2019-02-11,601288.SH,203141064.0,194787562.8
85499,2019-02-12,601288.SH,186859970.0,191274326.6
88950,2019-02-13,601288.SH,246742300.0,195606100.0
92401,2019-02-14,601288.SH,220081343.00000003,212974452.2
95852,2019-02-15,601288.SH,266914752.0,206719419.8
99305,2019-02-18,601288.SH,349713973.0,224747885.8
102758,2019-02-19,601288.SH,302487986.0,254062467.6
106211,2019-02-20,601288.SH,201068400.0,277188070.8
109664,2019-02-21,601288.SH,216428418.00000003,268053290.8
113118,2019-02-22,601288.SH,353510569.0,267322705.8
116573,2019-02-25,601288.SH,950189816.0,284641869.2
120029,2019-02-26,601288.SH,735600412.0,404737037.8
123485,2019-02-27,601288.SH,604074661.0,491359523.0
126941,2019-02-28,601288.SH,347213872.0,571960775.2
130398,2019-03-01,601288.SH,524432633.0,598117866.0
133855,2019-03-04,601288.SH,914699980.0,632302278.8
137312,2019-03-05,601288.SH,460860398.00000006,625204311.6
140769,2019-03-06,601288.SH,540351574.0,570256308.8
144226,2019-03-07,601288.SH,530042371.0,557511691.4
147683,2019-03-08,601288.SH,556763570.0,594077391.2
151141,2019-03-11,601288.SH,430845277.0,600543578.6
154599,2019-03-12,601288.SH,451901902.0,503772638.0
158057,2019-03-13,601288.SH,367129728.0,501980938.8
161516,2019-03-14,601288.SH,299745598.0,467336569.6
164976,2019-03-15,601288.SH,274260627.0,421277215.0
168436,2019-03-18,601288.SH,374789081.0,364776626.4
171897,2019-03-19,601288.SH,240269726.0,353565387.2
175358,2019-03-20,601288.SH,239019783.0,311238952.0
178819,2019-03-21,601288.SH,251745348.0,285616963.0
182281,2019-03-22,601288.SH,228546009.0,276016913.0
185744,2019-03-25,601288.SH,339843323.0,266873989.4
189208,2019-03-26,601288.SH,246438583.0,259884837.8
192673,2019-03-27,601288.SH,262892504.0,261118609.2
196139,2019-03-28,601288.SH,206865101.0,265893153.4
199606,2019-03-29,601288.SH,390197104.0,256917104.0
203073,2019-04-01,601288.SH,587266643.0,289247323.0
206540,2019-04-02,601288.SH,495862088.0,338731987.0
210008,2019-04-03,601288.SH,446371399.0,388616688.0
213476,2019-04-04,601288.SH,675944536.0,425312467.0
216944,2019-04-08,601288.SH,627843137.0,519128354.0
220412,2019-04-09,601288.SH,270014712.0,566657560.6
223880,2019-04-10,601288.SH,255750265.0,503207174.4
227348,2019-04-11,601288.SH,277319532.0,455184809.8
230817,2019-04-12,601288.SH,222190608.0,421374436.4
234287,2019-04-15,601288.SH,550800450.0,330623650.8
237758,2019-04-16,601288.SH,757167479.0,315215113.4
241230,2019-04-17,601288.SH,502880017.0,412645666.8
244702,2019-04-18,601288.SH,245128346.0,462071617.2
248175,2019-04-19,601288.SH,250975387.0,455633380.0
251649,2019-04-22,601288.SH,328456286.0,461390335.8
255123,2019-04-23,601288.SH,301897122.0,416921503.0
258597,2019-04-24,601288.SH,329860442.0,325867431.6
262072,2019-04-25,601288.SH,306619171.0,291263516.6
265548,2019-04-26,601288.SH,262923716.0,303561681.6
269024,2019-04-29,601288.SH,324717149.0,305951347.4
272501,2019-04-30,601288.SH,292760694.0,305203520.0
6312,2019-01-03,601318.SH,69271124.0,82554243.0
9747,2019-01-04,601318.SH,112985585.0,75912683.5
13182,2019-01-07,601318.SH,76593007.0,88270317.33333333
16618,2019-01-08,601318.SH,55992092.00000001,85350989.75
20055,2019-01-09,601318.SH,81914613.0,79479210.2
23492,2019-01-10,601318.SH,67328223.0,79351284.2
26929,2019-01-11,601318.SH,45756973.0,78962704.0
30367,2019-01-14,601318.SH,47532651.0,65516981.6
33805,2019-01-15,601318.SH,58626487.0,59704910.4
37244,2019-01-16,601318.SH,40411183.0,60231789.4
40685,2019-01-17,601318.SH,53505039.0,51931103.4
44127,2019-01-18,601318.SH,56175665.0,49166466.6
47571,2019-01-21,601318.SH,55984277.0,51250205.0
51015,2019-01-22,601318.SH,41950761.0,52940530.2
54460,2019-01-23,601318.SH,37493263.0,49605385.0
57906,2019-01-24,601318.SH,44940618.0,49021801.0
61353,2019-01-25,601318.SH,67245911.0,47308916.8
64801,2019-01-28,601318.SH,58164884.0,49522966.0
68250,2019-01-29,601318.SH,39519294.0,49959087.4
71699,2019-01-30,601318.SH,31000323.0,49472794.0
75149,2019-01-31,601318.SH,69226532.0,48174206.0
78600,2019-02-01,601318.SH,43792470.0,53031388.8
82051,2019-02-11,601318.SH,54181551.0,48340700.6
85502,2019-02-12,601318.SH,38519306.0,47544034.0
88953,2019-02-13,601318.SH,57865813.0,47344036.4
92404,2019-02-14,601318.SH,39620277.0,52717134.4
95855,2019-02-15,601318.SH,53401148.0,46795883.4
99308,2019-02-18,601318.SH,72136106.0,48717619.0
102761,2019-02-19,601318.SH,78595146.0,52308530.0
106214,2019-02-20,601318.SH,39350882.0,60323698.0
109667,2019-02-21,601318.SH,54369401.0,56620711.8
113121,2019-02-22,601318.SH,76221888.0,59570536.6
116576,2019-02-25,601318.SH,222238240.0,64134684.6
120032,2019-02-26,601318.SH,155563881.0,94155111.4
123488,2019-02-27,601318.SH,101766358.0,109548858.4
126944,2019-02-28,601318.SH,59888969.99999999,122031953.6
130401,2019-03-01,601318.SH,92075183.0,123135867.4
133858,2019-03-04,601318.SH,126327504.0,126306526.4
137315,2019-03-05,601318.SH,65968035.0,107124379.2
140772,2019-03-06,601318.SH,78465361.0,89205210.0
144229,2019-03-07,601318.SH,101347308.0,84545010.6
147686,2019-03-08,601318.SH,91325604.0,92836678.2
151144,2019-03-11,601318.SH,75185765.0,92686762.4
154602,2019-03-12,601318.SH,96921901.0,82458414.6
158060,2019-03-13,601318.SH,140546408.0,88649187.8
161519,2019-03-14,601318.SH,105597033.0,101065397.2
164979,2019-03-15,601318.SH,125524638.0,101915342.2
168439,2019-03-18,601318.SH,115639210.0,108755149.0
171900,2019-03-19,601318.SH,101209656.0,116845838.0
175361,2019-03-20,601318.SH,107843910.0,117703389.0
178822,2019-03-21,601318.SH,84625878.0,111162889.4
182284,2019-03-22,601318.SH,77200428.0,106968658.4
185747,2019-03-25,601318.SH,99105240.0,97303816.4
189211,2019-03-26,601318.SH,63447472.0,93997022.4
192676,2019-03-27,601318.SH,75981776.0,86444585.6
196142,2019-03-28,601318.SH,48420875.0,80072158.8
199609,2019-03-29,601318.SH,142935526.0,72831158.2
203076,2019-04-01,601318.SH,116811347.0,85978177.8
206543,2019-04-02,601318.SH,77117540.0,89519399.2
210011,2019-04-03,601318.SH,76021980.0,92253412.8
213479,2019-04-04,601318.SH,79562603.0,92261453.6
216947,2019-04-08,601318.SH,91612230.0,98489799.2
220415,2019-04-09,601318.SH,60173789.0,88225140.0
223883,2019-04-10,601318.SH,78362038.0,76897628.4
227351,2019-04-11,601318.SH,75662885.0,77146528.0
230820,2019-04-12,601318.SH,52677940.0,77074709.0
234290,2019-04-15,601318.SH,98995302.0,71697776.4
237761,2019-04-16,601318.SH,103622277.0,73174390.8
241233,2019-04-17,601318.SH,63191560.0,81864088.4
244705,2019-04-18,601318.SH,39728704.0,78829992.8
248178,2019-04-19,601318.SH,78913196.0,71643156.6
251652,2019-04-22,601318.SH,93211520.0,76890207.8
255126,2019-04-23,601318.SH,67811637.0,75733451.4
258600,2019-04-24,601318.SH,81285189.0,68571323.4
262075,2019-04-25,601318.SH,65576928.0,72190049.2
265551,2019-04-26,601318.SH,64895906.99999999,77359694.0
269027,2019-04-29,601318.SH,94657603.0,74556236.2
272504,2019-04-30,601318.SH,91790202.0,74845452.8
6313,2019-01-03,601319.SH,78213663.0,46274037.0
9748,2019-01-04,601319.SH,167694925.0,62243850.0
13183,2019-01-07,601319.SH,106831035.0,97394208.33333333
16619,2019-01-08,601319.SH,62852377.0,99753415.0
20056,2019-01-09,601319.SH,92573250.0,92373207.4
23493,2019-01-10,601319.SH,60202123.0,101633050.0
26930,2019-01-11,601319.SH,72208146.0,98030742.0
30368,2019-01-14,601319.SH,45788633.0,78933386.2
33806,2019-01-15,601319.SH,89362965.0,66724905.8
37245,2019-01-16,601319.SH,51646160.0,72027023.4
40686,2019-01-17,601319.SH,71439103.0,63841605.4
44128,2019-01-18,601319.SH,63430122.0,66089001.4
47572,2019-01-21,601319.SH,55584929.0,64333396.6
51016,2019-01-22,601319.SH,53210496.0,66292655.8
54461,2019-01-23,601319.SH,30060994.0,59062162.0
57907,2019-01-24,601319.SH,32218264.0,54745128.8
61354,2019-01-25,601319.SH,129495166.0,46900961.0
64802,2019-01-28,601319.SH,71122452.0,60113969.8
68251,2019-01-29,601319.SH,168989284.0,63221474.4
71700,2019-01-30,601319.SH,101429454.0,86377232.0
75150,2019-01-31,601319.SH,131681290.0,100650924.0
78601,2019-02-01,601319.SH,81898380.0,120543529.2
82052,2019-02-11,601319.SH,84506540.0,111024172.0
85503,2019-02-12,601319.SH,72408018.0,113700989.6
88954,2019-02-13,601319.SH,134566783.0,94384736.4
92405,2019-02-14,601319.SH,82809630.0,101012202.2
95856,2019-02-15,601319.SH,72957767.0,91237870.2
99309,2019-02-18,601319.SH,101228762.0,89449747.6
102762,2019-02-19,601319.SH,326104039.0,92794192.0
106215,2019-02-20,601319.SH,158007165.0,143533396.2
109668,2019-02-21,601319.SH,174586385.0,148221472.6
113122,2019-02-22,601319.SH,190880659.0,166576823.6
116577,2019-02-25,601319.SH,289060825.0,190161402.0
120033,2019-02-26,601319.SH,378296660.0,227727814.6
123489,2019-02-27,601319.SH,367209523.0,238166338.8
126945,2019-02-28,601319.SH,276557707.0,280006810.4
130402,2019-03-01,601319.SH,290073084.0,300401074.8
133859,2019-03-04,601319.SH,221261685.0,320239559.8
137316,2019-03-05,601319.SH,362915053.0,306679731.8
